,Año,Trimestre,ADSL,Cablemodem,Fibra óptica,Wireless,Otros,Total,Periodo,Hasta 512 kbps,Entre 512 Kbps y 1 Mbps,Entre 1 Mbps y 6 Mbps,Entre 6 Mbps y 10 Mbps,Entre 10 Mbps y 20 Mbps,Entre 20 Mbps y 30 Mbps,Más de 30 Mbps,OTROS,Banda ancha fija,Dial up,Provincia,Partido,Localidad,4G,3G,TELEFONIAFIJA,SATELITAL
2834,2018.1872265223346,2.476665260652401,SI,2.756.294,226.285,228.33310052180937,276.76311389467344,9.571.562,Oct-Dic 2014,21.786557741337823,413.0054612464321,5.049.640,859.413,967.508,1.250.366,3.500.882,-59.653622847207345,7.842.778,20.906989678576803,CORRIENTES,Mercedes,Mercedes,SI,SI,SI,SI
2835,2014.4210820104302,1.858370039018463,SI,2.756.294,226.285,520.4298418734523,248.328261261092,9.571.562,Oct-Dic 2014,51.4467487233727,106.10443995950996,5.049.640,859.413,967.508,1.250.366,3.500.882,212.19037754806124,7.842.778,20.13040178433693,CORRIENTES,Monte Caseros,Colonia Libertad,SI,SI,SI,SI
2836,2022.8497338952714,3.053682133871614,SI,2.756.294,226.285,221.80731014941742,173.9309890734514,9.571.562,Oct-Dic 2014,-45.18665123540466,297.9181842862128,5.049.640,859.413,967.508,1.250.366,3.500.882,210.156114528043,7.842.778,16.974947881405516,CORRIENTES,Monte Caseros,Estación Libertad,SI,SI,SI,SI
2837,2017.248598991301,1.7489616460408266,SI,2.756.294,226.285,470.2091485170082,218.74795676132337,9.571.562,Oct-Dic 2014,81.57684571834739,-436.56004362709535,5.049.640,859.413,967.508,1.250.366,3.500.882,64.99508568094889,7.842.778,16.5417331276877,CORRIENTES,Monte Caseros,Juan Pujol,SI,SI,SI,SI
2838,2014.7417482948588,3.253362855082421,SI,2.756.294,226.285,440.83065584445086,251.04232598289212,9.571.562,Oct-Dic 2014,60.28974164590558,206.03732053304324,5.049.640,859.413,967.508,1.250.366,3.500.882,258.28888101517566,7.842.778,5.194070472098225,CORRIENTES,Monte Caseros,Mocoretá,SI,SI,SI,SI
2839,2017.5222237911448,1.9246278350400945,SI,2.756.294,226.285,12.891861339747948,125.45086908049133,9.571.562,Oct-Dic 2014,12.655573599927266,-1.2397707935973585,5.049.640,859.413,967.508,1.250.366,3.500.882,144.73071220340302,7.842.778,22.21666322168738,CORRIENTES,Monte Caseros,Monte Caseros,SI,SI,SI,SI
2840,2018.5269681997365,3.218453877590969,SI,2.756.294,226.285,304.392698321187,73.3990472031321,9.571.562,Oct-Dic 2014,51.26385084894288,140.86714640972042,5.049.640,859.413,967.508,1.250.366,3.500.882,17.268946167354883,7.842.778,22.466418689973565,CORRIENTES,Monte Caseros,Parada Acuña,SI,SI,SI,SI
2841,2014.1100084033917,2.684414091615901,SI,2.756.294,226.285,630.9677445237501,132.97209252273734,9.571.562,Oct-Dic 2014,104.32337089010852,483.1089786760538,5.049.640,859.413,967.508,1.250.366,3.500.882,115.49583923652622,7.842.778,31.36676688188544,CORRIENTES,Monte Caseros,Parada Labougle,SI,SI,SI,SI
2842,2018.3306127040653,2.368776469219606,SI,2.756.294,226.285,196.7935971058375,159.23816158264208,9.571.562,Oct-Dic 2014,97.9070533065042,409.18489922140657,5.049.640,859.413,967.508,1.250.366,3.500.882,111.67035805222405,7.842.778,30.012408064619265,CORRIENTES,Paso de los Libres,Bonpland,SI,SI,SI,SI
2843,2015.518905805261,3.6569269907192403,SI,2.756.294,226.285,498.9687064342272,123.0197471833116,9.571.562,Oct-Dic 2014,113.34125245436195,266.0439620385551,5.049.640,859.413,967.508,1.250.366,3.500.882,18.87829592353161,7.842.778,11.818791520539841,CORRIENTES,Paso de los Libres,Parada Pucheta,SI,SI,SI,SI
2844,2017.0611040998033,-0.08273960492109333,SI,2.756.294,226.285,301.1662866400778,200.40147390757383,9.571.562,Oct-Dic 2014,85.80771193072471,79.3478495492221,5.049.640,859.413,967.508,1.250.366,3.500.882,123.29318505931998,7.842.778,38.67839299796923,CORRIENTES,Paso de los Libres,Paso de los Libres,SI,SI,SI,SI
2845,2019.205324452057,2.183880251341535,SI,2.756.294,226.285,-30.956193943737162,209.99973021879526,9.571.562,Oct-Dic 2014,-26.6154553014674,542.6376182427206,5.049.640,859.413,967.508,1.250.366,3.500.882,19.473505252635704,7.842.778,25.762993829504012,CORRIENTES,Paso de los Libres,Tapebicuá,SI,SI,SI,SI
2846,2012.247963049969,2.7068822099458023,SI,2.756.294,226.285,60.96843770082177,165.7568260354723,9.571.562,Oct-Dic 2014,-82.24847202808701,310.7916784942785,5.049.640,859.413,967.508,1.250.366,3.500.882,133.75776659994622,7.842.778,2.890255135469779,ENTRE RIOS,Federación,San Pedro,SI,SI,SI,SI
2847,2018.2971851748648,3.198924827821886,SI,2.756.294,226.285,297.42963131288803,300.49690356001133,9.571.562,Oct-Dic 2014,59.090664495615,188.08155320881855,5.049.640,859.413,967.508,1.250.366,3.500.882,246.16578898699112,7.842.778,45.32300858783069,ENTRE RIOS,Federación,San Ramón,SI,SI,SI,SI
2848,2020.4650665647202,2.4416817490169977,SI,2.756.294,226.285,268.0408882574898,187.98496558997508,9.571.562,Oct-Dic 2014,27.09603063979722,215.29230594579005,5.049.640,859.413,967.508,1.250.366,3.500.882,40.63324825020119,7.842.778,16.254320391019775,ENTRE RIOS,Federación,Santa Ana,SI,SI,SI,SI
2849,2016.42388223959,2.3196635947224817,SI,2.756.294,226.285,284.14867077508944,217.16007767763597,9.571.562,Oct-Dic 2014,19.161827241733594,290.20957666921305,5.049.640,859.413,967.508,1.250.366,3.500.882,-47.360946877172154,7.842.778,32.382207288750486,ENTRE RIOS,Federación,Villa del Rosario,SI,SI,SI,SI
2850,2019.3991428197044,0.8121620634592741,SI,2.756.294,226.285,175.24576205544886,143.72667897332173,9.571.562,Oct-Dic 2014,47.07948421026104,-173.88761721304667,5.049.640,859.413,967.508,1.250.366,3.500.882,164.59839763314395,7.842.778,14.387060386470644,ENTRE RIOS,Federal,Conscripto Bernardi,SI,SI,SI,SI
2851,2016.188447470569,2.1519481097417033,SI,2.756.294,226.285,106.00824509071282,117.12017904933722,9.571.562,Oct-Dic 2014,79.99354019180379,187.66833363151432,5.049.640,859.413,967.508,1.250.366,3.500.882,242.47384867666239,7.842.778,11.082801651859052,ENTRE RIOS,Federal,El Cimarrón,SI,SI,SI,SI
2852,2016.9506047410575,1.0581176716430143,SI,2.756.294,226.285,129.39043620308576,76.548778308806,9.571.562,Oct-Dic 2014,-20.266889908629715,148.6564921878483,5.049.640,859.413,967.508,1.250.366,3.500.882,241.63426464087894,7.842.778,29.807428984048986,ENTRE RIOS,Federal,Federal,SI,SI,SI,SI
2853,2014.2283781547565,1.5725230617866446,SI,2.756.294,226.285,148.97046124672192,-5.983802892593587,9.571.562,Oct-Dic 2014,75.58286883326602,235.05971757852924,5.049.640,859.413,967.508,1.250.366,3.500.882,132.49364754561284,7.842.778,39.33682857757847,ENTRE RIOS,Federal,Nueva Vizcaya,SI,SI,SI,SI
2854,2015.9145336077881,2.9062049148241016,SI,2.756.294,226.285,-147.628002334114,127.67309192468386,9.571.562,Oct-Dic 2014,67.02092446262277,-61.49241759807245,5.049.640,859.413,967.508,1.250.366,3.500.882,-67.40320055769021,7.842.778,3.282097798975844,ENTRE RIOS,Federal,Sauce de Luna,SI,SI,SI,SI
2855,2019.5215613066014,0.9755156640952158,SI,2.756.294,226.285,355.91718025375604,124.19932675848959,9.571.562,Oct-Dic 2014,27.614112675024103,410.50214353254887,5.049.640,859.413,967.508,1.250.366,3.500.882,293.1925430908078,7.842.778,14.672240619891365,ENTRE RIOS,Feliciano,San José de Feliciano,SI,SI,SI,SI
2856,2013.6302449366958,1.459223380817282,SI,2.756.294,226.285,373.55017062824425,131.31274199001314,9.571.562,Oct-Dic 2014,58.151515368946505,218.78105729635027,5.049.640,859.413,967.508,1.250.366,3.500.882,52.311805090382336,7.842.778,32.34342180281932,ENTRE RIOS,Feliciano,San Víctor,SI,SI,SI,SI
2857,2017.77282959161,4.05183643027218,SI,2.756.294,226.285,302.747864573084,220.80839258999225,9.571.562,Oct-Dic 2014,20.29304977063311,509.2146514928472,5.049.640,859.413,967.508,1.250.366,3.500.882,-54.71291141759431,7.842.778,30.399660250739778,ENTRE RIOS,Gualeguay,Aldea Asunción,SI,SI,SI,SI
2858,2015.1877861408896,2.9747934603735913,SI,2.756.294,226.285,83.06133921194726,227.16909231610853,9.571.562,Oct-Dic 2014,13.313784985857396,28.209775385469072,5.049.640,859.413,967.508,1.250.366,3.500.882,154.3200431110127,7.842.778,23.958102012103524,ENTRE RIOS,Gualeguay,Estación Lazo,SI,SI,SI,SI
2859,2018.8015050431818,3.06106224950372,SI,2.756.294,226.285,395.80999872372064,195.63205216003024,9.571.562,Oct-Dic 2014,110.69447692443447,397.6066903405706,5.049.640,859.413,967.508,1.250.366,3.500.882,155.82033003049838,7.842.778,6.463186641714387,ENTRE RIOS,Gualeguay,General Galarza,SI,SI,SI,SI
2860,2016.3780444945694,3.2633060164521215,SI,2.756.294,226.285,340.8112184969182,157.3371049178772,9.571.562,Oct-Dic 2014,23.873831898702253,-45.81455546599358,5.049.640,859.413,967.508,1.250.366,3.500.882,-186.0547480110408,7.842.778,31.351835075166534,ENTRE RIOS,Islas del Ibicuy,Villa Paranacito,SI,SI,SI,SI
2861,2014.834800808606,1.2272762848305498,SI,2.756.294,226.285,570.5671757301243,-80.40415779476925,9.571.562,Oct-Dic 2014,35.06032845355657,245.74486062045793,5.049.640,859.413,967.508,1.250.366,3.500.882,20.70672846769166,7.842.778,25.70379614378401,ENTRE RIOS,La Paz,Bovril,SI,SI,SI,SI
2862,2013.930526669961,1.9925104413692099,SI,2.756.294,226.285,551.8462450204775,-6.910061553785084,9.571.562,Oct-Dic 2014,83.12268201102684,333.7287034415322,5.049.640,859.413,967.508,1.250.366,3.500.882,94.9681377351663,7.842.778,19.4754490553841,ENTRE RIOS,La Paz,Colonia Avigdor,SI,SI,SI,SI
2863,2018.648856623476,-0.07490194529497352,SI,2.756.294,226.285,263.4353780983751,109.65428733693058,9.571.562,Oct-Dic 2014,16.74333796247403,305.8057141808189,5.049.640,859.413,967.508,1.250.366,3.500.882,85.01556306085273,7.842.778,16.81536351827333,ENTRE RIOS,La Paz,El Solar,SI,SI,SI,SI
2864,2018.3728026876431,2.232104403872165,SI,2.756.294,226.285,353.54470616189565,254.78940980614124,9.571.562,Oct-Dic 2014,64.30383586880689,147.66747355155672,5.049.640,859.413,967.508,1.250.366,3.500.882,46.424042268321145,7.842.778,10.383146397890432,ENTRE RIOS,La Paz,La Paz,SI,SI,SI,SI
2865,2018.9216034423641,1.9490518772172325,SI,2.756.294,226.285,-43.80404581820392,116.5339789679729,9.571.562,Oct-Dic 2014,60.37664908728617,278.7517858263957,5.049.640,859.413,967.508,1.250.366,3.500.882,137.18210675805244,7.842.778,29.90081229576095,ENTRE RIOS,La Paz,Piedras Blancas,SI,SI,SI,SI
2866,2019.4535297615644,2.5248573158778838,SI,2.756.294,226.285,453.6321953036986,82.17758777574818,9.571.562,Oct-Dic 2014,-29.211525882102443,611.7181042491718,5.049.640,859.413,967.508,1.250.366,3.500.882,180.4894244844097,7.842.778,22.370784997662973,ENTRE RIOS,La Paz,Pueblo Arrúa (Est. Alcaraz),SI,SI,SI,SI
2867,2016.9215848352326,3.317952750841514,SI,2.756.294,226.285,206.9162668276573,107.02307884677346,9.571.562,Oct-Dic 2014,-12.907454980647152,734.2766056753176,5.049.640,859.413,967.508,1.250.366,3.500.882,220.5822913505753,7.842.778,29.207426064281233,ENTRE RIOS,La Paz,San Gustavo,SI,SI,SI,SI
2868,2021.2397159194627,3.6858209363249457,SI,2.756.294,226.285,65.62920751309636,199.50420599174151,9.571.562,Oct-Dic 2014,-74.90271781447828,503.71011732878185,5.049.640,859.413,967.508,1.250.366,3.500.882,25.007284765664338,7.842.778,43.350503856574534,ENTRE RIOS,La Paz,Santa Elena,SI,SI,SI,SI
2869,2018.9568789853124,4.477776103877985,SI,2.756.294,226.285,53.36340166022282,98.08776524911065,9.571.562,Oct-Dic 2014,-64.02725032831498,451.10885807515143,5.049.640,859.413,967.508,1.250.366,3.500.882,30.093655119288528,7.842.778,24.793703800019113,ENTRE RIOS,La Paz,Sir Leonard,SI,SI,SI,SI
2870,2020.240216195461,1.8925185671511207,SI,2.756.294,226.285,560.5235609868373,128.26952638424189,9.571.562,Oct-Dic 2014,31.29133989856251,470.3067945466692,5.049.640,859.413,967.508,1.250.366,3.500.882,141.19149504386206,7.842.778,29.390096720578306,ENTRE RIOS,Nogoyá,Aranguren,SI,SI,SI,SI
2871,2015.7610646003689,3.4279785626061217,SI,2.756.294,226.285,408.26623518255246,142.70568015956997,9.571.562,Oct-Dic 2014,86.99240078494671,67.47928576305694,5.049.640,859.413,967.508,1.250.366,3.500.882,110.02729823871844,7.842.778,28.059505188370924,ENTRE RIOS,Nogoyá,Betbeder,SI,SI,SI,SI
2872,2016.8356728728597,1.651548313585841,SI,2.756.294,226.285,-27.923781495838057,110.88461039186907,9.571.562,Oct-Dic 2014,-11.842851926062089,57.663378846684054,5.049.640,859.413,967.508,1.250.366,3.500.882,10.709399867859972,7.842.778,26.967715964324917,ENTRE RIOS,Nogoyá,Don Cristóbal,SI,SI,SI,SI
2873,2014.1294241970995,1.8910487690675113,SI,2.756.294,226.285,352.3225608424604,326.5199478790638,9.571.562,Oct-Dic 2014,28.894035027343204,261.82073303504905,5.049.640,859.413,967.508,1.250.366,3.500.882,159.48055947531765,7.842.778,19.29947587331801,ENTRE RIOS,Nogoyá,Febré,SI,SI,SI,SI
2874,2017.0251083743412,4.019998885006339,SI,2.756.294,226.285,591.0130427479218,219.82180990089313,9.571.562,Oct-Dic 2014,23.846845433484727,192.8007256438061,5.049.640,859.413,967.508,1.250.366,3.500.882,76.64830920364525,7.842.778,31.31735422968547,CABA,COMUNA 15,AGRONOMIA,SI,SI,SI,SI
2875,2017.4788032425565,2.9895109476052752,SI,2.756.294,226.285,-0.3422595123959695,354.3136531790377,9.571.562,Oct-Dic 2014,141.6702718818101,229.525005802983,5.049.640,859.413,967.508,1.250.366,3.500.882,122.7009832224277,7.842.778,21.121633159089455,CORDOBA,Calamuchita,Villa del Dique,SI,SI,SI,SI
2876,2021.2023866002378,3.7268805766571633,SI,2.756.294,226.285,227.90987853930488,150.26645888842634,9.571.562,Oct-Dic 2014,-50.8659370662189,22.98307677169325,5.049.640,859.413,967.508,1.250.366,3.500.882,175.64489156799425,7.842.778,21.833238090868733,CORDOBA,Calamuchita,Villa El Tala,SI,SI,SI,SI
2877,2018.8267826450606,2.5141842906448217,SI,2.756.294,226.285,-39.970782232302895,-35.466574068684906,9.571.562,Oct-Dic 2014,77.99185511509245,244.87232243321006,5.049.640,859.413,967.508,1.250.366,3.500.882,10.330303307849363,7.842.778,29.77887350733388,CORDOBA,Calamuchita,Villa General Belgrano,SI,SI,SI,SI
2878,2015.3733952038049,3.0576917800264867,SI,2.756.294,226.285,199.7241717949518,30.252837834087117,9.571.562,Oct-Dic 2014,83.99640303000845,249.96381076839478,5.049.640,859.413,967.508,1.250.366,3.500.882,209.04152862377146,7.842.778,19.126667388909553,CORDOBA,Calamuchita,Villa La Rivera,SI,SI,SI,SI
2879,2016.3565172603458,1.5582430501145543,SI,2.756.294,226.285,96.20781001922617,214.9667105762921,9.571.562,Oct-Dic 2014,29.4790341642599,217.7859269980845,5.049.640,859.413,967.508,1.250.366,3.500.882,362.6251624255934,7.842.778,30.371491982153454,CORDOBA,Calamuchita,Villa Quillinzo,SI,SI,SI,SI
2880,2022.2917930296514,-0.3770902878859723,SI,2.756.294,226.285,216.85519648820764,169.08292147033185,9.571.562,Oct-Dic 2014,-9.111667126763606,721.9465873038359,5.049.640,859.413,967.508,1.250.366,3.500.882,-9.244356975065998,7.842.778,38.00322152090759,CORDOBA,Calamuchita,Villa Rumipal,SI,SI,SI,SI
2881,2017.5215867261259,2.979596685982129,SI,2.756.294,226.285,177.5323278054742,426.65665907446333,9.571.562,Oct-Dic 2014,-6.764665783624672,426.98944542579466,5.049.640,859.413,967.508,1.250.366,3.500.882,-70.17013832479472,7.842.778,30.096214432432966,CABA,COMUNA 15,CHACARITA,SI,SI,SI,SI
2882,2018.6452846369643,1.9056610676358932,SI,2.756.294,226.285,182.39126757511326,117.82060515214646,9.571.562,Oct-Dic 2014,67.81781368237266,84.22212437934459,5.049.640,859.413,967.508,1.250.366,3.500.882,111.991356183878,7.842.778,29.31788750519618,CORDOBA,Río Seco,Villa de María,SI,SI,SI,SI
2883,2020.1508152488238,1.6672540969865661,SI,2.756.294,226.285,210.09081132228187,201.13070434739743,9.571.562,Oct-Dic 2014,88.2706146403095,55.175362688003844,5.049.640,859.413,967.508,1.250.366,3.500.882,39.67990478591784,7.842.778,20.702591826566376,CORDOBA,Río Segundo,Calchín,SI,SI,SI,SI
2884,2019.0237608973857,2.553572707895067,SI,2.756.294,226.285,230.92266852370426,132.75358062948735,9.571.562,Oct-Dic 2014,-107.48244907296166,374.3088792946003,5.049.640,859.413,967.508,1.250.366,3.500.882,71.64508361257865,7.842.778,33.551557504445704,CORDOBA,Río Segundo,Calchín Oeste,SI,SI,SI,SI
2885,2016.4643553831183,1.908807796734885,SI,2.756.294,226.285,-218.9930158689433,295.74641362383034,9.571.562,Oct-Dic 2014,3.8398604528363194,156.8565399245979,5.049.640,859.413,967.508,1.250.366,3.500.882,122.55184270453358,7.842.778,29.3701171076685,CORDOBA,Río Segundo,Capilla del Carmen,SI,SI,SI,SI
2886,2020.6985284130863,2.220833371147893,SI,2.756.294,226.285,166.17697264305684,164.1352102634103,9.571.562,Oct-Dic 2014,12.145065729453165,-13.76083638367976,5.049.640,859.413,967.508,1.250.366,3.500.882,181.28348516162683,7.842.778,14.347626451082249,CORDOBA,Río Segundo,Carrilobo,SI,SI,SI,SI
2887,2018.2268382256148,3.133256405496682,SI,2.756.294,226.285,293.3142493344273,200.62142129224128,9.571.562,Oct-Dic 2014,112.95591240128016,-14.524234468829832,5.049.640,859.413,967.508,1.250.366,3.500.882,16.870730203346042,7.842.778,35.883935433698085,CABA,COMUNA 15,PARQUE CHAS,SI,SI,SI,SI
2888,2010.9345414264208,1.7037927740577539,SI,2.756.294,226.285,281.1486430973341,121.4666762274314,9.571.562,Oct-Dic 2014,-28.132874817572905,388.7233518894948,5.049.640,859.413,967.508,1.250.366,3.500.882,102.02115573216435,7.842.778,29.30271952877691,CORDOBA,Unión,Canals,SI,SI,SI,SI
2889,2015.1759415715978,1.6028012294586222,SI,2.756.294,226.285,229.36118641795528,88.3056466353332,9.571.562,Oct-Dic 2014,117.53938350528117,400.5091217792756,5.049.640,859.413,967.508,1.250.366,3.500.882,30.51008032849198,7.842.778,8.62718045913797,CORDOBA,Unión,Chilibroste,SI,SI,SI,SI
2890,2019.6235096616228,1.429751895220389,SI,2.756.294,226.285,269.4643911929878,39.613678852761495,9.571.562,Oct-Dic 2014,57.22076310020611,72.21359477131253,5.049.640,859.413,967.508,1.250.366,3.500.882,176.2535185738319,7.842.778,9.512994826175044,CORDOBA,Unión,Cintra,SI,SI,SI,SI
2891,2015.8125026177306,3.06767023160961,SI,2.756.294,226.285,336.6861841509202,205.03817326661505,9.571.562,Oct-Dic 2014,62.10880147011767,165.10397154029425,5.049.640,859.413,967.508,1.250.366,3.500.882,153.06195965875852,7.842.778,41.0384113960891,CORDOBA,Unión,Colonia Bismarck,SI,SI,SI,SI
2892,2021.5216374780969,4.76934785483035,SI,2.756.294,226.285,258.61211131792544,59.15477783435783,9.571.562,Oct-Dic 2014,58.056145442273134,179.37315528104472,5.049.640,859.413,967.508,1.250.366,3.500.882,31.694333695937857,7.842.778,17.849054949980633,CORDOBA,Unión,Colonia Bremen,SI,SI,SI,SI
2893,2022.6803458338065,4.831894066935133,SI,2.756.294,226.285,528.9742234543182,83.06885330262308,9.571.562,Oct-Dic 2014,18.491778256495664,86.5388165044771,5.049.640,859.413,967.508,1.250.366,3.500.882,-7.740763387532283,7.842.778,44.32489911094211,CORDOBA,Calamuchita,Villa San Miguel,SI,SI,SI,SI
2894,2020.3736402746968,0.011342276633165671,SI,2.756.294,226.285,115.7307582499304,122.81438578979852,9.571.562,Oct-Dic 2014,61.801645761859476,286.6811118329198,5.049.640,859.413,967.508,1.250.366,3.500.882,78.85799819144297,7.842.778,23.065414650976038,CORDOBA,Calamuchita,Villa Yacanto,SI,SI,SI,SI
2895,2019.0951861860722,3.749189917166099,SI,2.756.294,226.285,384.3093489713917,213.55663723361624,9.571.562,Oct-Dic 2014,-47.20886772546631,7.777647165644254,5.049.640,859.413,967.508,1.250.366,3.500.882,28.893746487583158,7.842.778,21.922541682293208,CORDOBA,Capital,Córdoba,SI,SI,SI,SI
2896,2017.0276115382032,2.291603134489701,SI,2.756.294,226.285,246.687302173988,47.73338991455962,9.571.562,Oct-Dic 2014,81.74631776244118,27.532792623562358,5.049.640,859.413,967.508,1.250.366,3.500.882,22.624807043113407,7.842.778,3.8823488294217654,CORDOBA,Capital,Jardín Arenales,SI,SI,SI,SI
2897,2017.2916071640173,2.555138171299414,SI,2.756.294,226.285,471.53473236790694,226.32436718390954,9.571.562,Oct-Dic 2014,33.420303829397696,181.21146560149512,5.049.640,859.413,967.508,1.250.366,3.500.882,364.2858567588843,7.842.778,15.356463651526065,CORDOBA,Capital,La Floresta,SI,SI,SI,SI
2898,2016.4787171073979,2.8147288571259725,SI,2.756.294,226.285,279.39699188813535,267.37945442153955,9.571.562,Oct-Dic 2014,108.88586036320736,254.87013652944256,5.049.640,859.413,967.508,1.250.366,3.500.882,118.71795484449862,7.842.778,6.132820628969618,CORDOBA,Colón,1 De Agosto,SI,SI,SI,SI
2899,2013.7069237823941,2.8893177546808024,SI,2.756.294,226.285,363.9041331562011,190.59151518267458,9.571.562,Oct-Dic 2014,29.94615686377294,391.2007986987785,5.049.640,859.413,967.508,1.250.366,3.500.882,185.39375812625082,7.842.778,17.693151377965272,CORDOBA,Colón,Agua de Oro,SI,SI,SI,SI
2900,2017.0395576124392,1.8115365540721435,SI,2.756.294,226.285,321.55942669449695,194.85276687166152,9.571.562,Oct-Dic 2014,20.52489216010225,126.3413327741901,5.049.640,859.413,967.508,1.250.366,3.500.882,88.0122204195285,7.842.778,13.085870226718718,CORDOBA,Colón,Almirante Brown,SI,SI,SI,SI
2901,2017.6950191154506,2.2518277424393207,SI,2.756.294,226.285,131.77314920096217,235.42355697389226,9.571.562,Oct-Dic 2014,-33.29618672623595,537.5393868771221,5.049.640,859.413,967.508,1.250.366,3.500.882,13.340137195008197,7.842.778,25.14246438120767,CORDOBA,Colón,Ascochinga,SI,SI,SI,SI
